video_id,channel_id,rank,component,bot_name,phase,phase_level,time,watch_video_id
eH4k6T5CEnU,UCvzrT6Nc1BMpg8YT78YSSmw,0,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763243,
LiXL3Pc81c4,UCINb0wqPz-A0dV9nARjJlOQ,1,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763252,
5CVSIa9606Y,UCWVCeqJ3lbpOrkZ4rleky0g,2,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763254,
Q0u0KKAbIoo,UCPGhom9AQewvtqgbEZLLL1Q,3,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763255,
a8Gx8wiNbs8,UCgjxQJ6TlKqhHax8742ZMdA,4,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763257,
4DBZJSZdBlY,UCGJJYP_2GrYE4kOekZSah7A,5,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763259,
EGja_87Wgug,UCJg9wBPyKMNA5sRDnvzmkdg,6,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763260,
Kv1FqRJyGNM,UCH3iZZQRuKWyKURzpv-DBqA,7,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763262,
Q4P0K8wyt8U,UCsp01x73fh5I1oFCj7WINhA,8,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763263,
BFuP6LxJlSg,UC2Hy92d-OZihM90BT7Z4ABg,9,homepage,alt-right_not_interested_1,scrub,28,2022-05-12 10:54:02.763264,
C3I4wpHshuw,UCDPD05ud0ja2HVcHndhj4zA,0,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267399,
SzuZnh91U8E,UCmyjVwYZbp5YPYTUyeopO2g,1,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267408,
PhKk4Ix84AI,UClKaq9lNnZzECRUtXYN25Jg,2,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267410,
JaQarnFbyD8,UCvbki_2_V6qLvezSxwo13mg,3,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267412,
EGja_87Wgug,UCJg9wBPyKMNA5sRDnvzmkdg,4,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267413,
bPhUhypV27w,UCKpH0CKltc73e4wh0_pgL3g,5,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267415,
T2Qu7cgwJmw,UCUDA_CGXq8k1ojZz5LijnHA,6,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267416,
b3XqNW3Bd10,UCo698VL13Dip93yh0f4Rc5Q,7,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267417,
qzTwBQniLSc,UCmQFU8KQJU0XUhjLOlxpyqA,8,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267418,
RiSeXvUyQZQ,UCzcRQ3vRNr6fJ1A9rqFn7QA,9,homepage,alt-right_not_interested_1,scrub,29,2022-05-12 10:54:34.267420,
Sv0Hp_nAsCI,UCGdmhmV_NwSCq9o9h3gsjeg,0,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770368,
oSwZ_BckDvc,UCJg9wBPyKMNA5sRDnvzmkdg,1,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770376,
_4kHxtiuML0,UC1bjWVLp2aaJmPcNbi9OOsw,2,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770378,
j0c_I7MWB1U,UCC9EjyMN_hx5NdctLBx5X7w,3,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770380,
W86cTIoMv2U,UCCj956IF62FbT7Gouszaj9w,4,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770382,
H18l8VoXflU,UCC1MtX6ThunQJrlEeY0BWTQ,5,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770383,
aBHbG7qWIeQ,UCI4fHQkguBNW3SwTqmehzjw,6,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770385,
HYNB4sAxemk,UCTYmTYuan0fSGccYXBxc8cA,7,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770386,
1cB5JZcosr4,UCknLrEdhRCp1aegoMqRaCZg,8,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770387,
bFYWNDCAQdY,UC1ez5vPW1WtzXLd1G18XI3w,9,homepage,alt-right_not_interested_1,scrub,30,2022-05-12 10:55:05.770389,
KzxR5_w8hhQ,UCw1YnIqAcKpHZYAQytaEVOg,0,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287823,
yTCq4BAfUVQ,UCyOfqgtsQaM3S-VZnsYnHjQ,1,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287833,
Rt5nV2hayPg,UCXIJgqnII2ZOINSWNOGFThA,2,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287835,
NNl7GQFTULU,UCz3eYka1l56WrJ0aRFQJOuw,3,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287837,
T2Qu7cgwJmw,UCUDA_CGXq8k1ojZz5LijnHA,4,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287838,
bE0oQfFYVLY,UCR4qCR7AAIzjrUfNZqu_ToA,5,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287840,
_4UR0MUBnOM,UCxr2d4As312LulcajAkKJYw,6,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287841,
r3kVPx4oEKc,UCw1YnIqAcKpHZYAQytaEVOg,7,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287843,
Kv1FqRJyGNM,UCH3iZZQRuKWyKURzpv-DBqA,8,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287844,
qU7YXMAicK4,UCF9kNqGtHFOHZsoi4QE-Ucg,9,homepage,alt-right_not_interested_1,scrub,31,2022-05-12 10:55:37.287846,
K2JOFiMBcr8,UCjlkv0hWrFQS6lPIKo9R2ZQ,0,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178004,
shoVsQhou-8,UCyOfqgtsQaM3S-VZnsYnHjQ,1,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178014,
JaQarnFbyD8,UCvbki_2_V6qLvezSxwo13mg,2,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178016,
iz9nsEjSS1o,UCvmdgf06PhRoQ5VKh0eAzCA,3,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178018,
YFQ-QsuOCR4,UCMAtX9eFBpwc4LtgvbqsOpQ,4,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178020,
KzxR5_w8hhQ,UCw1YnIqAcKpHZYAQytaEVOg,5,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178022,
hWTe3C_RoDo,UCOU3lJmdaTaKt1L8RCUOOSA,6,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178024,
Rt5nV2hayPg,UCXIJgqnII2ZOINSWNOGFThA,7,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178025,
r76GJDP0uWQ,UCbTGS4Lk-YtQVsi3iLUufGQ,8,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178027,
myO8fxhDRW0,UCj1VqrHhDte54oLgPG4xpuQ,9,homepage,alt-right_not_interested_1,scrub,32,2022-05-12 10:56:09.178028,
024Fmd9ZIH0,UC34JIJf43HQZDMdPm9774UA,0,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182352,
yTCq4BAfUVQ,UCyOfqgtsQaM3S-VZnsYnHjQ,1,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182368,
Rt5nV2hayPg,UCXIJgqnII2ZOINSWNOGFThA,2,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182371,
-Xx9qqjKxeY,UCJg9wBPyKMNA5sRDnvzmkdg,3,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182374,
myO8fxhDRW0,UCj1VqrHhDte54oLgPG4xpuQ,4,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182377,
bE0oQfFYVLY,UCR4qCR7AAIzjrUfNZqu_ToA,5,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182380,
Geb_QFxp_hs,UCLQZTXj_AnL7fDC8sLrTGMw,6,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182384,
T2Qu7cgwJmw,UCUDA_CGXq8k1ojZz5LijnHA,7,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182386,
3IVQ-1t92hA,UC8abMPJmTPmsaSc7j-lwIhQ,8,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182389,
xTW1wKnWhsM,UCActoTpQ7vNvCIqHC4zlb6g,9,homepage,alt-right_not_interested_1,scrub,33,2022-05-12 10:56:41.182392,
KzxR5_w8hhQ,UCw1YnIqAcKpHZYAQytaEVOg,0,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868728,
YzoPmyelSzw,UCyOfqgtsQaM3S-VZnsYnHjQ,1,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868738,
vZ9myHhpS9s,UCEpCxY2zgLQpRWjXtzHCVEg,2,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868740,
-Xx9qqjKxeY,UCJg9wBPyKMNA5sRDnvzmkdg,3,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868741,
aBHbG7qWIeQ,UCI4fHQkguBNW3SwTqmehzjw,4,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868743,
H18l8VoXflU,UCC1MtX6ThunQJrlEeY0BWTQ,5,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868745,
_4UR0MUBnOM,UCxr2d4As312LulcajAkKJYw,6,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868746,
EJiUWBiM8HE,UCtGG8ucQgEJPeUPhJZ4M4jA,7,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868747,
xTW1wKnWhsM,UCActoTpQ7vNvCIqHC4zlb6g,8,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868749,
0FvBxPVgv7g,UC9iUsZEK2zygBG6Ofac31xA,9,homepage,alt-right_not_interested_1,scrub,34,2022-05-12 10:57:12.868750,
024Fmd9ZIH0,UC34JIJf43HQZDMdPm9774UA,0,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299889,
J_TEiWkzQXM,UC88lvyJe7aHZmcvzvubDFRg,1,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299898,
1cB5JZcosr4,UCknLrEdhRCp1aegoMqRaCZg,2,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299900,
j0c_I7MWB1U,UCC9EjyMN_hx5NdctLBx5X7w,3,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299902,
rPbBLcZo894,UCJy461V_MpZAtBCtA5Acgdw,4,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299903,
bE0oQfFYVLY,UCR4qCR7AAIzjrUfNZqu_ToA,5,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299904,
yTCq4BAfUVQ,UCyOfqgtsQaM3S-VZnsYnHjQ,6,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299905,
myO8fxhDRW0,UCj1VqrHhDte54oLgPG4xpuQ,7,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299907,
LwXV0oLEfCM,UCrYB2eCu6M_aKVLYcTb6JUg,8,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299908,
oSwZ_BckDvc,UCJg9wBPyKMNA5sRDnvzmkdg,9,homepage,alt-right_not_interested_1,scrub,35,2022-05-12 10:57:44.299909,
JaQarnFbyD8,UCvbki_2_V6qLvezSxwo13mg,0,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782576,
dS-7U56ubnw,UCJhjE7wbdYAae1G25m0tHAA,1,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782586,
W86cTIoMv2U,UCCj956IF62FbT7Gouszaj9w,2,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782589,
CQ92cggLMx8,UCSJPFQdZwrOutnmSFYtbstA,3,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782592,
AvcAovqG5Kk,UCMiJRAwDNSNzuYeN2uWa0pA,4,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782595,
vZ9myHhpS9s,UCEpCxY2zgLQpRWjXtzHCVEg,5,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782598,
z7rxl5KsPjs,UCLgL_zO_IBgZYGEyZneDodw,6,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782601,
NNl7GQFTULU,UCz3eYka1l56WrJ0aRFQJOuw,7,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782604,
1cB5JZcosr4,UCknLrEdhRCp1aegoMqRaCZg,8,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782607,
iynHkI8fIKI,UCLxMEPUoHpKq4PEk85RZn9A,9,homepage,alt-right_not_interested_1,scrub,36,2022-05-12 10:58:15.782610,
JaQarnFbyD8,UCvbki_2_V6qLvezSxwo13mg,0,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577485,
yTCq4BAfUVQ,UCyOfqgtsQaM3S-VZnsYnHjQ,1,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577495,
myO8fxhDRW0,UCj1VqrHhDte54oLgPG4xpuQ,2,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577497,
-Xx9qqjKxeY,UCJg9wBPyKMNA5sRDnvzmkdg,3,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577499,
_8mgD91sXgE,UCq4o3POo8wfg3EgprUMUw7g,4,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577501,
bE0oQfFYVLY,UCR4qCR7AAIzjrUfNZqu_ToA,5,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577502,
J_TEiWkzQXM,UC88lvyJe7aHZmcvzvubDFRg,6,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577504,
T2Qu7cgwJmw,UCUDA_CGXq8k1ojZz5LijnHA,7,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577506,
6iwwBh7guTA,UCN9xb6JEIntehYBrsupN4gw,8,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577508,
a8Gx8wiNbs8,UCgjxQJ6TlKqhHax8742ZMdA,9,homepage,alt-right_not_interested_1,scrub,37,2022-05-12 10:58:47.577510,
JaQarnFbyD8,UCvbki_2_V6qLvezSxwo13mg,0,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977499,
SORD03t7nlo,UCJhjE7wbdYAae1G25m0tHAA,1,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977512,
024Fmd9ZIH0,UC34JIJf43HQZDMdPm9774UA,2,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977514,
MSt4hkIc7L8,UCEq_Dr1GHvnNPQNfgOzhZ8Q,3,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977516,
myO8fxhDRW0,UCj1VqrHhDte54oLgPG4xpuQ,4,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977518,
bE0oQfFYVLY,UCR4qCR7AAIzjrUfNZqu_ToA,5,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977519,
ocF6s2yDdGM,UCMopRwK8sdchOwxRmZj7i4Q,6,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977521,
2fWRgzEofzA,UCq0OueAsdxH6b8nyAspwViw,7,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977522,
Q4P0K8wyt8U,UCsp01x73fh5I1oFCj7WINhA,8,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977524,
eH4k6T5CEnU,UCvzrT6Nc1BMpg8YT78YSSmw,9,homepage,alt-right_not_interested_1,scrub,38,2022-05-12 10:59:18.977525,
DW6PRToUlOU,UCzF4Ryn8TKn64md77gS5Q5Q,0,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645188,
-yFeZekJxZ8,UCi5iWloxIFmvZ5Za1yyqLmg,1,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645202,
j0c_I7MWB1U,UCC9EjyMN_hx5NdctLBx5X7w,2,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645204,
1cB5JZcosr4,UCknLrEdhRCp1aegoMqRaCZg,3,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645205,
qtlPTE-UmY4,UCcyq283he07B7_KUX07mmtA,4,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645207,
oSwZ_BckDvc,UCJg9wBPyKMNA5sRDnvzmkdg,5,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645208,
_4UR0MUBnOM,UCxr2d4As312LulcajAkKJYw,6,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645209,
UvjSXBqQe4A,UCIFtADcWrOApqrsinzPoOfA,7,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645211,
i7fYefWReMA,UCSXFHZjtieHo2vQPGsB3npQ,8,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645212,
w86sDrAtq-0,UCyiKdqreDmEBJEN0cDG5OxA,9,homepage,alt-right_not_interested_1,scrub,39,2022-05-12 10:59:50.645213,
z6KKo85V9Ew,UCpmS75Phtit_NMJXoyTSZvw,0,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164382,
-Xx9qqjKxeY,UCJg9wBPyKMNA5sRDnvzmkdg,1,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164394,
HA6nSQawROM,UC1bjWVLp2aaJmPcNbi9OOsw,2,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164396,
K0GPCmm1F3o,UCmyjVwYZbp5YPYTUyeopO2g,3,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164400,
KzxR5_w8hhQ,UCw1YnIqAcKpHZYAQytaEVOg,4,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164402,
H18l8VoXflU,UCC1MtX6ThunQJrlEeY0BWTQ,5,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164405,
JvgF83OHV9c,UCFd0uXX81R_lSJ4PmdM5jwA,6,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164407,
5qap5aO4i9A,UCSJ4gkVC6NrvII8umztf0Ow,7,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164411,
myO8fxhDRW0,UCj1VqrHhDte54oLgPG4xpuQ,8,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164414,
Q4P0K8wyt8U,UCsp01x73fh5I1oFCj7WINhA,9,homepage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:22.164417,
B4hmI4zXKYs,UC6Llq4YZg3FlTdr110Au3NA,0,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744390,Av2bJT8WXds
Jl55yShoa1s,UC0h-sR-xyYLX7sSO46ovo2A,1,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744403,Av2bJT8WXds
i0krQJHz6uI,UCZCA4LUirmPL61KHeUC0YRQ,2,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744405,Av2bJT8WXds
YheexqPviMc,UC0h-sR-xyYLX7sSO46ovo2A,3,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744407,Av2bJT8WXds
OYcYv174KQ4,UCVO8YsD87ibqRGIJ7o8sOzg,4,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744408,Av2bJT8WXds
u1KuD3U7z3U,UCg01mM6R-_PMRWsWWjHbdiw,5,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744410,Av2bJT8WXds
abDLUhw-53w,UCbulh9WdLtEXiooRcYK7SWw,6,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744411,Av2bJT8WXds
zzICMIu5zFY,UCFDd_TP4pGLPxdqLTqLtqtg,7,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744413,Av2bJT8WXds
VypAR0q-bTo,UCEzJtFWNg7d7TZW7K9JyXmw,8,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744414,Av2bJT8WXds
8uuYm7KDm_A,UCVO8YsD87ibqRGIJ7o8sOzg,9,videopage,alt-right_not_interested_1,teardown,0,2022-05-12 11:00:38.744416,Av2bJT8WXds
